Mod:Item:MetaData, Localized Name
ic2:te:72, 储电箱
ic2:te:72, 储电箱
ic2:te:73, CESU储电箱
ic2:te:73, CESU储电箱
ic2:te:74, MFE储电箱
ic2:te:74, MFE储电箱
ic2:te:75, MFSU储电箱
ic2:te:75, MFSU储电箱
ic2:te:76, 电解机
ic2:te:77, 低压变压器
ic2:te:78, 中压变压器
ic2:te:79, 高压变压器
ic2:te:80, 超高压变压器
ic2:te:81, 流体储存器
ic2:te:82, 区块加载器
ic2:te:83, 致密物品缓冲机
ic2:te:86, 创造模式发电器
ic2:te:87, 蒸汽 Re-Pressurizer
ic2:te:90, 高级流体分配机
ic2:te:91, 高级物品分配机
ic2:te:84, 反应堆冷却液注入器(RSH)
ic2:te:85, 反应堆冷却液注入器(LZH)
ic2:te:88, 工业工作台
ic2:te:89, 批量工作台
ic2:te:100, 焦炭窑
ic2:te:101, 焦炉窑口
ic2:te:102, 焦炉炉篦
ic2:te:111, 木质储物箱
ic2:te:112, 铁质储物箱
ic2:te:113, 青铜储物箱
ic2:te:114, 钢制储物箱
ic2:te:115, Iridium Storage Box
ic2:te:131, Bronze Tank
ic2:te:132, Iron Tank
ic2:te:133, Steel Tank
ic2:te:134, Iridium Tank
advanced_solar_panels:machines:0, 分子重组仪
advanced_solar_panels:machines:1, 量子发电机
advanced_solar_panels:machines:2, 高级太阳能发电机
advanced_solar_panels:machines:3, 混合太阳能发电机
advanced_solar_panels:machines:4, 终极混合太阳能发电机
advanced_solar_panels:machines:5, 量子太阳能发电机
advanced_machines:machines:0, Rotary Macerator
advanced_machines:machines:1, Singularity Compressor
advanced_machines:machines:2, Centrifuge Extractor
advanced_machines:machines:3, Compacting Recycler
advanced_machines:machines:4, Liquescent Extruder
advanced_machines:machines:5, Impellerized Roller
advanced_machines:machines:6, Water-Jet Cutter
advanced_machines:machines:7, Thermal Washer
ic2:resource:0, 玄武石
ic2:resource:1, 铜矿石
ic2:resource:2, 铅矿石
ic2:resource:3, 锡矿石
ic2:resource:4, 铀矿石
ic2:resource:5, 青铜块
ic2:resource:6, 铜块
ic2:resource:7, 铅块
ic2:resource:8, 钢块
ic2:resource:9, 锡块
ic2:resource:10, 铀块
ic2:resource:11, 防爆石
ic2:resource:12, 基础机械外壳
ic2:resource:13, 高级机械外壳
ic2:resource:14, 核反应堆压力容器
ic2:resource:15, 银块
ic2:leaves, ic2.leaves.name
ic2:rubber_wood, ic2.rubber_wood.name
ic2:sapling, ic2.sapling.rubber.name
ic2:scaffold:0, 脚手架
ic2:scaffold:1, 强化脚手架
ic2:scaffold:2, 铁质脚手架
ic2:scaffold:3, 强化铁质脚手架
ic2:fence:0, 铁栅栏
ic2:sheet:0, 树脂垫
ic2:sheet:1, 橡胶垫
ic2:sheet:2, 羊毛垫
ic2:glass:0, 防爆玻璃
ic2:foam:0, 建筑泡沫
ic2:foam:1, 强化建筑泡沫
ic2:wall:0, 建筑泡沫墙(黑色)
ic2:wall:1, 建筑泡沫墙(蓝色)
ic2:wall:2, 建筑泡沫墙(棕色)
ic2:wall:3, 建筑泡沫墙(青色)
ic2:wall:4, 建筑泡沫墙(灰色)
ic2:wall:5, 建筑泡沫墙(绿色)
ic2:wall:6, 建筑泡沫墙(浅蓝色)
ic2:wall:7, 建筑泡沫墙(浅灰色)
ic2:wall:8, 建筑泡沫墙(柠檬色)
ic2:wall:9, 建筑泡沫墙(品红色)
ic2:wall:10, 建筑泡沫墙(橙色)
ic2:wall:11, 建筑泡沫墙(粉色)
ic2:wall:12, 建筑泡沫墙(紫色)
ic2:wall:13, 建筑泡沫墙(红色)
ic2:wall:14, 建筑泡沫墙(白色)
ic2:wall:15, 建筑泡沫墙(黄色)
ic2:mining_pipe:0, 采矿管道
ic2:reinforced_door, ic2.reinforced_door.name
ic2:refractory_bricks, ic2.refractory_bricks.name
ic2:uu_matter, ic2.uu_matter.name
ic2:construction_foam, ic2.construction_foam.name
ic2:coolant, ic2.coolant.name
ic2:creosote, ic2.creosote.name
ic2:hot_coolant, ic2.hot_coolant.name
ic2:pahoehoe_lava, ic2.pahoehoe_lava.name
ic2:biomass, ic2.biomass.name
ic2:biogas, ic2.biogas.name
ic2:distilled_water, ic2.distilled_water.name
ic2:superheated_steam, ic2.superheated_steam.name
ic2:steam, ic2.steam.name
ic2:hot_water, ic2.hot_water.name
ic2:weed_ex, ic2.weed_ex.name
ic2:air, ic2.air.name
ic2:hydrogen, ic2.hydrogen.name
ic2:oxygen, ic2.oxygen.name
ic2:heavy_water, ic2.heavy_water.name
ic2:advanced_batpack, ic2.advanced_batpack.name
ic2:alloy_chestplate, ic2.alloy_chestplate.name
ic2:batpack, ic2.batpack.name
ic2:bronze_boots, ic2.bronze_boots.name
ic2:bronze_chestplate, ic2.bronze_chestplate.name
ic2:bronze_helmet, ic2.bronze_helmet.name
ic2:bronze_leggings, ic2.bronze_leggings.name
ic2:cf_pack, ic2.cf_pack.name
ic2:energy_pack, ic2.energy_pack.name
ic2:hazmat_chestplate, ic2.hazmat_chestplate.name
ic2:hazmat_helmet, ic2.hazmat_helmet.name
ic2:hazmat_leggings, ic2.hazmat_leggings.name
ic2:jetpack, ic2.jetpack.name
ic2:jetpack_electric, ic2.jetpack_electric.name
ic2:lappack, ic2.lappack.name
ic2:nano_boots, ic2.nano_boots.name
ic2:nano_chestplate, ic2.nano_chestplate.name
ic2:nano_helmet, ic2.nano_helmet.name
ic2:nano_leggings, ic2.nano_leggings.name
ic2:nightvision_goggles, ic2.nightvision_goggles.name
ic2:quantum_boots, ic2.quantum_boots.name
ic2:quantum_chestplate, ic2.quantum_chestplate.name
ic2:quantum_helmet, ic2.quantum_helmet.name
ic2:quantum_leggings, ic2.quantum_leggings.name
ic2:rubber_boots, ic2.rubber_boots.name
ic2:solar_helmet, ic2.solar_helmet.name
ic2:static_boots, ic2.static_boots.name
ic2:boat:0, 损坏的橡皮艇
ic2:boat:1, 橡皮艇
ic2:boat:2, 碳纤维轻艇
ic2:boat:3, 电动艇
ic2:barrel, ic2.barrel.name
ic2:mug:0, 石杯
ic2:mug:1, 冷咖啡
ic2:mug:2, 黑咖啡
ic2:mug:3, 咖啡
ic2:booze_mug, ic2.booze_mug.name
ic2:crushed:0, 粉碎铜矿石
ic2:crushed:1, 粉碎金矿石
ic2:crushed:2, 粉碎铁矿石
ic2:crushed:3, 粉碎铅矿石
ic2:crushed:4, 粉碎银矿石
ic2:crushed:5, 粉碎锡矿石
ic2:crushed:6, 粉碎铀矿石
ic2:purified:0, 纯净的粉碎铜矿石
ic2:purified:1, 纯净的粉碎金矿石
ic2:purified:2, 纯净的粉碎铁矿石
ic2:purified:3, 纯净的粉碎铅矿石
ic2:purified:4, 纯净的粉碎银矿石
ic2:purified:5, 纯净的粉碎锡矿石
ic2:purified:6, 纯净的粉碎铀矿石
ic2:dust:0, 青铜粉
ic2:dust:1, 粘土粉
ic2:dust:2, 煤粉
ic2:dust:3, 湿煤粉
ic2:dust:4, 铜粉
ic2:dust:5, 钻石粉
ic2:dust:6, 能量水晶粉
ic2:dust:7, 金粉
ic2:dust:8, 铁粉
ic2:dust:9, 青金石粉
ic2:dust:10, 铅粉
ic2:dust:11, 锂粉
ic2:dust:12, 黑曜石粉
ic2:dust:13, 二氧化硅粉
ic2:dust:14, 银粉
ic2:dust:15, 石粉
ic2:dust:16, 硫粉
ic2:dust:17, 锡粉
ic2:dust:18, 小撮青铜粉
ic2:dust:19, 小撮铜粉
ic2:dust:20, 小撮金粉
ic2:dust:21, 小撮铁粉
ic2:dust:22, 小撮青金石粉
ic2:dust:23, 小撮铅粉
ic2:dust:24, 小撮锂粉
ic2:dust:25, 小撮黑曜石粉
ic2:dust:26, 小撮银粉
ic2:dust:27, 小撮硫粉
ic2:dust:28, 小撮锡粉
ic2:dust:29, 氢氧化锡粉
ic2:ingot:0, 合金锭
ic2:ingot:1, 青铜锭
ic2:ingot:2, 铜锭
ic2:ingot:3, 铅锭
ic2:ingot:4, 银锭
ic2:ingot:5, 钢锭
ic2:ingot:6, 锡锭
ic2:plate:0, 青铜板
ic2:plate:1, 铜板
ic2:plate:2, 金板
ic2:plate:3, 铁板
ic2:plate:4, 青金石板
ic2:plate:5, 铅板
ic2:plate:6, 黑曜石板
ic2:plate:7, 钢板
ic2:plate:8, 锡板
ic2:plate:9, 致密青铜板
ic2:plate:10, 致密铜板
ic2:plate:11, 致密金板
ic2:plate:12, 致密铁板
ic2:plate:13, 致密青金石板
ic2:plate:14, 致密铅板
ic2:plate:15, 致密黑曜石板
ic2:plate:16, 致密钢板
ic2:plate:17, 致密锡板
ic2:casing:0, 青铜外壳
ic2:casing:1, 铜质外壳
ic2:casing:2, 黄金外壳
ic2:casing:3, 铁质外壳
ic2:casing:4, 铅质外壳
ic2:casing:5, 钢质外壳
ic2:casing:6, 锡质外壳
ic2:nuclear:0, 浓缩铀核燃料
ic2:nuclear:1, 铀-235
ic2:nuclear:2, 铀-238
ic2:nuclear:3, 钚
ic2:nuclear:4, 钚铀混合氧化物核燃料(MOX)
ic2:nuclear:5, 小撮铀-235
ic2:nuclear:6, 小撮铀-238
ic2:nuclear:7, 小撮钚
ic2:nuclear:8, 浓缩铀核燃料靶丸
ic2:nuclear:9, 钚铀混合氧化物核燃料靶丸(MOX)
ic2:nuclear:10, 放射性同位素燃料靶丸
ic2:nuclear:11, 燃料棒(枯竭铀)
ic2:nuclear:12, 双联燃料棒(枯竭铀)
ic2:nuclear:13, 四联燃料棒(枯竭铀)
ic2:nuclear:14, 燃料棒 (枯竭MOX)
ic2:nuclear:15, 双联燃料棒(枯竭MOX)
ic2:nuclear:16, 四联燃料棒(枯竭MOX)
ic2:misc_resource:0, 灰烬
ic2:misc_resource:1, 铱矿石
ic2:misc_resource:2, 铱碎片
ic2:misc_resource:3, UU物质
ic2:misc_resource:4, 粘性树脂
ic2:misc_resource:5, 渣渣
ic2:misc_resource:6, 碘
ic2:misc_resource:7, 水
ic2:misc_resource:8, 熔岩
ic2:crafting:0, 橡胶
ic2:crafting:1, 电路板
ic2:crafting:2, 高级电路板
ic2:crafting:3, 高级合金
ic2:crafting:4, 强化铱板
ic2:crafting:5, 线圈
ic2:crafting:6, 电动马达
ic2:crafting:7, 热传导器
ic2:crafting:8, 铜锅炉
ic2:crafting:9, 燃料棒(空)
ic2:crafting:10, 锡罐(空)
ic2:crafting:11, 小型驱动把手
ic2:crafting:12, 驱动把手
ic2:crafting:13, 粗制碳网
ic2:crafting:14, 粗制碳板
ic2:crafting:15, 碳板
ic2:crafting:16, 煤球
ic2:crafting:17, 压缩煤球
ic2:crafting:18, 煤块
ic2:crafting:19, 工业钻石
ic2:crafting:20, 植物球
ic2:crafting:21, 糠
ic2:crafting:23, 废料
ic2:crafting:24, 废料盒
ic2:crafting:25, 建筑泡沫粉
ic2:crafting:27, (粗制)模式存储水晶
ic2:crafting:29, 铁柄(铁)
ic2:crafting:30, 铁柄(钢)
ic2:crafting:31, 木扇叶
ic2:crafting:32, 铁扇叶
ic2:crafting:33, 钢扇叶
ic2:crafting:34, 碳扇叶
ic2:crafting:35, 蒸汽涡轮扇叶
ic2:crafting:36, 蒸汽涡轮
ic2:crafting:37, 喷射背包连接部件
ic2:crafting:38, 工业货币
ic2:crafting:41, Bronze Rotor Blade
ic2:crafting:42, Shaft (Bronze)
ic2:block_cutting_blade:0, 切割锯片(铁)
ic2:block_cutting_blade:1, 切割锯片(钢)
ic2:block_cutting_blade:2, 切割锯片(钻石)
ic2:upgrade_kit:0, MFSU升级组件
ic2:crop_stick, ic2.crop_stick.name
ic2:crop_res:0, 咖啡豆
ic2:crop_res:1, 咖啡粉
ic2:crop_res:2, 肥料
ic2:crop_res:3, 蛤蛤粉
ic2:crop_res:4, 啤酒花
ic2:crop_res:5, 杂草
ic2:terra_wart, ic2.terra_wart.name
ic2:cropnalyzer, ic2.cropnalyzer.name
ic2:re_battery, ic2.re_battery.name
ic2:advanced_re_battery, ic2.advanced_re_battery.name
ic2:energy_crystal, ic2.energy_crystal.name
ic2:lapotron_crystal, ic2.lapotron_crystal.name
ic2:single_use_battery, ic2.single_use_battery.name
ic2:charging_re_battery, ic2.charging_re_battery.name
ic2:advanced_charging_re_battery, ic2.advanced_charging_re_battery.name
ic2:charging_energy_crystal, ic2.charging_energy_crystal.name
ic2:charging_lapotron_crystal, ic2.charging_lapotron_crystal.name
ic2:heat_storage, ic2.heat_storage.name
ic2:tri_heat_storage, ic2.tri_heat_storage.name
ic2:hex_heat_storage, ic2.hex_heat_storage.name
ic2:plating, ic2.plating.name
ic2:heat_plating, ic2.heat_plating.name
ic2:containment_plating, ic2.containment_plating.name
ic2:heat_exchanger, ic2.heat_exchanger.name
ic2:reactor_heat_exchanger, ic2.reactor_heat_exchanger.name
ic2:component_heat_exchanger, ic2.component_heat_exchanger.name
ic2:advanced_heat_exchanger, ic2.advanced_heat_exchanger.name
ic2:heat_vent, ic2.heat_vent.name
ic2:reactor_heat_vent, ic2.reactor_heat_vent.name
ic2:overclocked_heat_vent, ic2.overclocked_heat_vent.name
ic2:component_heat_vent, ic2.component_heat_vent.name
ic2:advanced_heat_vent, ic2.advanced_heat_vent.name
ic2:neutron_reflector, ic2.neutron_reflector.name
ic2:thick_neutron_reflector, ic2.thick_neutron_reflector.name
ic2:iridium_reflector, ic2.iridium_reflector.name
ic2:rsh_condensator, ic2.rsh_condensator.name
ic2:lzh_condensator, ic2.lzh_condensator.name
ic2:heatpack, ic2.heatpack.name
ic2:uranium_fuel_rod, ic2.uranium_fuel_rod.name
ic2:dual_uranium_fuel_rod, ic2.dual_uranium_fuel_rod.name
ic2:quad_uranium_fuel_rod, ic2.quad_uranium_fuel_rod.name
ic2:mox_fuel_rod, ic2.mox_fuel_rod.name
ic2:dual_mox_fuel_rod, ic2.dual_mox_fuel_rod.name
ic2:quad_mox_fuel_rod, ic2.quad_mox_fuel_rod.name
ic2:lithium_fuel_rod, ic2.lithium_fuel_rod.name
ic2:depleted_isotope_fuel_rod, ic2.depleted_isotope_fuel_rod.name
ic2:tfbp:0, 地形转换模板-空白
ic2:tfbp:1, 地形转换模板-冰原
ic2:tfbp:2, 地形转换模板-耕地
ic2:tfbp:3, 地形转换模板-沙漠
ic2:tfbp:4, 地形转换模板-平地
ic2:tfbp:5, 地形转换模板-灌溉
ic2:tfbp:6, 地形转换模板-蘑菇
ic2:bronze_axe, ic2.bronze_axe.name
ic2:bronze_hoe, ic2.bronze_hoe.name
ic2:bronze_pickaxe, ic2.bronze_pickaxe.name
ic2:bronze_shovel, ic2.bronze_shovel.name
ic2:bronze_sword, ic2.bronze_sword.name
ic2:cutter, ic2.cutter.name
ic2:debug_item, ic2.debug_item.name
ic2:foam_sprayer:0, 建筑泡沫喷枪
ic2:foam_sprayer:0, 建筑泡沫喷枪
ic2:forge_hammer, ic2.forge_hammer.name
ic2:frequency_transmitter, ic2.frequency_transmitter.name
ic2:meter, ic2.meter.name
ic2:tool_box, ic2.tool_box.name
ic2:treetap, ic2.treetap.name
ic2:wrench, ic2.wrench.name
ic2:wrench_new, ic2.wrench_new.name
ic2:crowbar, ic2.crowbar.name
ic2:containment_box, ic2.containment_box.name
ic2:weeding_trowel, ic2.weeding_trowel.name
ic2:crop_seed_bag, ic2.crop_seed_bag.name
ic2:advanced_scanner, ic2.advanced_scanner.name
ic2:chainsaw, ic2.chainsaw.name
ic2:diamond_drill, ic2.diamond_drill.name
ic2:drill, ic2.drill.name
ic2:electric_hoe, ic2.electric_hoe.name
ic2:electric_treetap, ic2.electric_treetap.name
ic2:electric_wrench, ic2.electric_wrench.name
ic2:iridium_drill, ic2.iridium_drill.name
ic2:mining_laser, ic2.mining_laser.name
ic2:nano_saber, ic2.nano_saber.name
ic2:obscurator, ic2.obscurator.name
ic2:scanner, ic2.scanner.name
ic2:wind_meter, ic2.wind_meter.name
ic2:painter:0, 刷子
ic2:painter:0, 黑色刷子
ic2:painter:0, 蓝色刷子
ic2:painter:0, 棕色刷子
ic2:painter:0, 青色刷子
ic2:painter:0, 灰色刷子
ic2:painter:0, 绿色刷子
ic2:painter:0, 浅蓝色刷子
ic2:painter:0, 浅灰色刷子
ic2:painter:0, 柠檬色刷子
ic2:painter:0, 品红色刷子
ic2:painter:0, 橙色刷子
ic2:painter:0, 粉色刷子
ic2:painter:0, 紫色刷子
ic2:painter:0, 红色刷子
ic2:painter:0, 白色刷子
ic2:painter:0, 黄色刷子
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:fluid_cell:0, 通用流体单元
ic2:cable:0, 铜质导线
ic2:cable:0, 绝缘质铜导线
ic2:cable:1, 玻璃纤维导线
ic2:cable:2, 金质导线
ic2:cable:2, 绝缘金质导线
ic2:cable:2, 2x绝缘金质导线
ic2:cable:3, 高压导线
ic2:cable:3, 绝缘高压导线
ic2:cable:3, 2x绝缘高压导线
ic2:cable:3, 3x绝缘高压导线
ic2:cable:4, 锡质导线
ic2:cable:4, 绝缘锡质导线
ic2:cable:5, EU检测导线
ic2:cable:6, EU分流导线
ic2:upgrade:0, 超频升级
ic2:upgrade:1, 高压升级
ic2:upgrade:2, 储能升级
ic2:upgrade:3, 红石信号反转升级
ic2:upgrade:4, 弹出升级
ic2:upgrade:5, 自动弹出升级
ic2:upgrade:6, 抽入升级
ic2:upgrade:7, 自动抽入升级
ic2:upgrade:8, 流体弹出升级
ic2:upgrade:9, 流体抽入升级
ic2:filled_tin_can, ic2.filled_tin_can.name
ic2:filled_fuel_can, ic2.filled_fuel_can.name
ic2:iodine_tablet, ic2.iodine_tablet.name
ic2:crystal_memory, ic2.crystal_memory.name
ic2:rotor_wood, ic2.rotor_wood.name
ic2:rotor_bronze, ic2.rotor_bronze.name
ic2:rotor_iron, ic2.rotor_iron.name
ic2:rotor_steel, ic2.rotor_steel.name
ic2:rotor_carbon, ic2.rotor_carbon.name
ic2:dynamite, ic2.dynamite.name
ic2:dynamite_sticky, ic2.dynamite_sticky.name
ic2:remote, ic2.remote.name
ic2:pipe:0, 微型青铜管道
ic2:pipe:0, 小型青铜管道
ic2:pipe:0, 中型青铜管道
ic2:pipe:0, 大型青铜管道
ic2:pipe:1, 微型钢管道
ic2:pipe:1, 小型钢管道
ic2:pipe:1, 中型钢管道
ic2:pipe:1, 大型钢管道
ic2:cover:0, Pump Attachment (LV)
ic2:cover:1, Pump Attachment (MV)
ic2:coke, ic2.coke.name
advanced_machines:sharp_plate, advanced_machines.sharp_plate.name
advanced_solar_panels:advancedsolarhelmet, advanced_solar_panels.solar_helmets.advanced.name
advanced_solar_panels:hybridsolarhelmet, advanced_solar_panels.solar_helmets.hybrid.name
advanced_solar_panels:ultimatesolarhelmet, advanced_solar_panels.solar_helmets.ultimate.name
advanced_solar_panels:crafting:0, 阳光化合物
advanced_solar_panels:crafting:1, 小块阳光化合物
advanced_solar_panels:crafting:2, 阳光合金
advanced_solar_panels:crafting:3, 光辉铀锭
advanced_solar_panels:crafting:4, 富集阳光化合物
advanced_solar_panels:crafting:5, 富集阳光合金
advanced_solar_panels:crafting:6, 光辉玻璃板
advanced_solar_panels:crafting:7, 铱铁合金板
advanced_solar_panels:crafting:8, 强化铱铁合金板
advanced_solar_panels:crafting:9, 光辉铱铁合金板
advanced_solar_panels:crafting:10, 铱锭
advanced_solar_panels:crafting:11, 铀锭
advanced_solar_panels:crafting:12, 分子重组核心
advanced_solar_panels:crafting:13, 量子核心
advanced_solar_panels:double_stone_slab, 石台阶
biomesoplenty:grass:0, 末地苔石
biomesoplenty:grass:1, 杂草丛生的石头
biomesoplenty:grass:2, 壤质草方块
biomesoplenty:grass:3, 沙质草方块
biomesoplenty:grass:4, 淤泥草方块
biomesoplenty:grass:5, 原始草方块
biomesoplenty:grass:6, 杂草丛生的地狱岩
biomesoplenty:grass:7, 开花草地
biomesoplenty:grass:8, 菌丝寄生的地狱岩
biomesoplenty:dirt:8, 粗壤土
biomesoplenty:dirt:0, 壤质土
biomesoplenty:dirt:9, 粗沙土
biomesoplenty:dirt:1, 沙质土
biomesoplenty:dirt:10, 粗淤土
biomesoplenty:dirt:2, 淤泥土
biomesoplenty:grass_path:0, 壤质草径
biomesoplenty:grass_path:1, 沙质草径
biomesoplenty:grass_path:2, 淤泥草径
biomesoplenty:farmland_0:0, 壤土耕地
biomesoplenty:farmland_0:1, 砂质耕地
biomesoplenty:farmland_1:0, 淤质耕地
biomesoplenty:white_sand:0, 白沙
biomesoplenty:white_sandstone:0, 白砂岩
biomesoplenty:white_sandstone:1, 錾制白砂岩
biomesoplenty:white_sandstone:2, 平滑白砂岩
biomesoplenty:white_sandstone_stairs:0, 白砂岩楼梯
biomesoplenty:dried_sand:0, 干砂
biomesoplenty:hard_ice:0, 硬化冰块
biomesoplenty:ash_block:0, 灰烬块
biomesoplenty:mud:0, 泥巴
biomesoplenty:flesh:0, 肉块
biomesoplenty:crystal:0, 仙域水晶
biomesoplenty:biome_block:0, 生物精华矿石
biomesoplenty:gem_ore:0, 紫晶矿石
biomesoplenty:gem_ore:1, 红宝石矿石
biomesoplenty:gem_ore:2, 橄榄石矿石
biomesoplenty:gem_ore:3, 黄玉矿石
biomesoplenty:gem_ore:4, 坦桑矿石
biomesoplenty:gem_ore:5, 孔雀石矿石
biomesoplenty:gem_ore:6, 蓝宝石矿石
biomesoplenty:gem_ore:7, 琥珀矿石
biomesoplenty:gem_block:0, 紫晶块
biomesoplenty:gem_block:1, 红宝石块
